semiengineering_url;startup_name;startup_country;startup_country_eu_grouped;crunchbase_startup_url;part_of_SNV_analysis;funding_round_id;crunchbase_funding_round_url;no_investors_per_funding_round;funding_amount_info;crunchbase_funding_round_announced_date;crunchbase_funding_stage;crunchbase_funding_type;crunchbase_investor_url;investor_name;crunchbase_investor_type;investor_country;investor_country_eu_grouped;money_raised_original_currency;money_raised_original_currency_minimum_estimate;money_raised_original_currency_maximum_estimate;investment_max_original_currency;investment_min_original_currency;investment_max_USD;investment_min_USD;date_for_currency_conversion
https://semiengineering.com/startup-funding-july-2021/;Atom Computing;United States of America;United States of America;https://www.crunchbase.com/organization/atom-computing;no;Atom Computinghttps://semiengineering.com/startup-funding-july-2021/;https://www.crunchbase.com/funding_round/atom-computing-series-a--01407529;5;disclosed;21.07.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/venrock;Venrock;Venture Capital;United States;United States;$15M;$15M;$15M;15000000;15000000;15000000;15000000;21.07.2021
https://semiengineering.com/startup-funding-july-2021/;Atom Computing;United States of America;United States of America;https://www.crunchbase.com/organization/atom-computing;no;Atom Computinghttps://semiengineering.com/startup-funding-july-2021/;https://www.crunchbase.com/funding_round/atom-computing-series-a--01407529;5;disclosed;21.07.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/fifty-years;Fifty Years;Micro VC, Venture Capital;United States;United States;$15M;$15M;$15M;15000000;15000000;15000000;15000000;21.07.2021
https://semiengineering.com/startup-funding-july-2021/;Atom Computing;United States of America;United States of America;https://www.crunchbase.com/organization/atom-computing;no;Atom Computinghttps://semiengineering.com/startup-funding-july-2021/;https://www.crunchbase.com/funding_round/atom-computing-series-a--01407529;5;disclosed;21.07.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/cantos-ventures;Cantos;Micro VC, Venture Capital;United States;United States;$15M;$15M;$15M;15000000;15000000;15000000;15000000;21.07.2021
https://semiengineering.com/startup-funding-may-2021/;Ramon.Space;United States of America;United States of America;https://www.crunchbase.com/organization/ramon-space;no;Ramon.Spacehttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/ramon-space-series-a--a9f09564;5;disclosed;25.05.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/stageone-ventures;StageOne Ventures;Venture Capital;Israel;Israel;$17.5M;$17.5M;$17.5M;17500000;17500000;17500000;17500000;25.05.2021
https://semiengineering.com/startup-funding-may-2021/;Ramon.Space;United States of America;United States of America;https://www.crunchbase.com/organization/ramon-space;no;Ramon.Spacehttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/ramon-space-series-a--a9f09564;5;disclosed;25.05.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/grove-ventures;Grove Ventures;Venture Capital;Israel;Israel;$17.5M;$17.5M;$17.5M;17500000;17500000;17500000;17500000;25.05.2021
https://semiengineering.com/startup-funding-may-2021/;Ramon.Space;United States of America;United States of America;https://www.crunchbase.com/organization/ramon-space;no;Ramon.Spacehttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/ramon-space-series-a--a9f09564;5;disclosed;25.05.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/deep-insight-6269;Deep Insight;Venture Capital;Israel;Israel;$17.5M;$17.5M;$17.5M;17500000;17500000;17500000;17500000;25.05.2021
https://semiengineering.com/startup-funding-may-2021/;Ramon.Space;United States of America;United States of America;https://www.crunchbase.com/organization/ramon-space;no;Ramon.Spacehttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/ramon-space-series-a--a9f09564;5;disclosed;25.05.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/umc-capital;UMC Capital;Venture Capital;Taiwan;Taiwan;$17.5M;$17.5M;$17.5M;17500000;17500000;17500000;17500000;25.05.2021
https://semiengineering.com/startup-funding-may-2021/;Ramon.Space;United States of America;United States of America;https://www.crunchbase.com/organization/ramon-space;no;Ramon.Spacehttps://semiengineering.com/startup-funding-may-2021/;https://www.crunchbase.com/funding_round/ramon-space-series-a--a9f09564;5;disclosed;25.05.2021;Early Stage Venture;Series A;https://www.crunchbase.com/organization/worldquant-ventures;WorldQuant Ventures LLC;Venture Capital;United States;United States;$17.5M;$17.5M;$17.5M;17500000;17500000;17500000;17500000;25.05.2021
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/person/jill-woodman;Jill Woodman;Individual/Angel;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/organization/volvo-cars-tech-fund;Volvo Cars Tech Fund;Corporate Venture Capital;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/organization/vectoiq-llc;VectoIQ LLC;Venture Capital;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/organization/van-tuyl-group;Van Tuyl Group;;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/person/peter-thiel;Peter Thiel;Investment Partner, Individual/Angel;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/person/nick-woodman;Nicholas Woodman;Individual/Angel;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/organization/moore-strategic-ventures;Moore Strategic Ventures;Venture Capital;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/organization/crescent-cove-advisors;Crescent Cove Advisors;Venture Capital;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-august-2020/;Luminar;United States of America;United States of America;https://www.crunchbase.com/organization/luminar-technologies;no;Luminarhttps://semiengineering.com/startup-funding-august-2020/;https://www.crunchbase.com/funding_round/luminar-technologies-series-unknown--6f7fa8a3;9;disclosed;24.08.2020;;Venture - Series Unknown;https://www.crunchbase.com/person/alec-gores;Alec Gores;Individual/Angel;United States;United States;$170M;$170M;$170M;170000000;170000000;170000000;170000000;24.08.2020
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/sequoia-capital-china;Sequoia Capital China;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/legend-capital;Legend Capital;Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/wuchan-zhongda-group;Wuchan Zhongda Group;;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/nio-capital;NIO Capital;Private Equity Firm, Venture Capital;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/meituan;Meituan;;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/cedarlake-capital;Cedarlake Capital;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/broad-vision-funds;Broad Vision Funds;Private Equity Firm;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/chow-tai-fook;Chow Tai Fook;;China (incl. Hong Kong);China (incl. Hong Kong);$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
https://semiengineering.com/startup-funding-february-2022/;Inceptio Technology;China;China;https://www.crunchbase.com/organization/inceptio-technology;no;Inceptio Technologyhttps://semiengineering.com/startup-funding-february-2022/;https://www.crunchbase.com/funding_round/inceptio-technology-series-b--5571a35d;9;disclosed;28.02.2022;Early Stage Venture;Series B;https://www.crunchbase.com/organization/eight-roads-ventures;Eight Roads Ventures;Venture Capital;United Kingdom;United Kingdom;$188M;$188M;$188M;188000000;188000000;188000000;188000000;28.02.2022
